sample_id,scenario_type,target_parent_asin,candidate_count_turn_1,recommendation_count_turn_1,ask_attribute_turn_1,recommendations_turn_1,target_survives_turn_1,intent_epoch_turn_1,candidate_count_turn_2,recommendation_count_turn_2,ask_attribute_turn_2,recommendations_turn_2,target_survives_turn_2,intent_epoch_turn_2,candidate_count_turn_3,recommendation_count_turn_3,ask_attribute_turn_3,recommendations_turn_3,target_survives_turn_3,intent_epoch_turn_3,candidate_count_turn_4,recommendation_count_turn_4,ask_attribute_turn_4,recommendations_turn_4,target_survives_turn_4,intent_epoch_turn_4,candidate_count_turn_5,recommendation_count_turn_5,ask_attribute_turn_5,recommendations_turn_5,target_survives_turn_5,intent_epoch_turn_5,candidate_count_turn_6,recommendation_count_turn_6,ask_attribute_turn_6,recommendations_turn_6,target_survives_turn_6,intent_epoch_turn_6,candidate_count_turn_7,recommendation_count_turn_7,ask_attribute_turn_7,recommendations_turn_7,target_survives_turn_7,intent_epoch_turn_7,candidate_count_turn_8,recommendation_count_turn_8,ask_attribute_turn_8,recommendations_turn_8,target_survives_turn_8,intent_epoch_turn_8,candidate_count_turn_9,recommendation_count_turn_9,ask_attribute_turn_9,recommendations_turn_9,target_survives_turn_9,intent_epoch_turn_9,candidate_count_turn_10,recommendation_count_turn_10,ask_attribute_turn_10,recommendations_turn_10,target_survives_turn_10,intent_epoch_turn_10,hit,first_hit_turn,best_rank,actually_reached_turn_10,surviving_parent_asins_turn_10,exactly_10_survivors_turn_10,at_most_10_survivors_turn_10
public_0157,buying,B00BCHDM14,23,10,other,B0BQ1DSLKS;B00BCHDM14;B00RW5CCMA;B098C95Z3T;B00SBXATWM;B000W8WMOM;B00Q7R0YXS;B00YURVHAQ;B07XTQ3Q4S;B0728NXLCJ,True,0,9,9,,B0BQ1DSLKS;B00BCHDM14;B00SBXATWM;B000W8WMOM;B00Q7R0YXS;B00YURVHAQ;B07XTQ3Q4S;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00BCHDM14;B00SBXATWM;B000W8WMOM;B00Q7R0YXS;B00YURVHAQ;B07XTQ3Q4S;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00SBXATWM;B00BCHDM14;B000W8WMOM;B00Q7R0YXS;B07XTQ3Q4S;B00YURVHAQ;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00SBXATWM;B00BCHDM14;B000W8WMOM;B00Q7R0YXS;B07XTQ3Q4S;B00YURVHAQ;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00SBXATWM;B00BCHDM14;B000W8WMOM;B00Q7R0YXS;B07XTQ3Q4S;B00YURVHAQ;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00BCHDM14;B00SBXATWM;B000W8WMOM;B00Q7R0YXS;B07XTQ3Q4S;B00YURVHAQ;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00BCHDM14;B00SBXATWM;B000W8WMOM;B00Q7R0YXS;B07XTQ3Q4S;B00YURVHAQ;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00BCHDM14;B00SBXATWM;B000W8WMOM;B00Q7R0YXS;B07XTQ3Q4S;B00YURVHAQ;B0728NXLCJ;B00GIOBNZI,True,0,9,9,,B0BQ1DSLKS;B00BCHDM14;B00SBXATWM;B000W8WMOM;B00Q7R0YXS;B07XTQ3Q4S;B00YURVHAQ;B0728NXLCJ;B00GIOBNZI,True,0,True,1,2,False,9,False,True
public_0158,browsing,B012ZM6RGQ,34,10,feature,B0BGZFRM7Z;B00IPDS77M;B00840U882;B0872QQHWY;B009V0E5I8;B000IS7RBO;B019NIBGG6;B01CQCB0J4;B0043052TC;B09LZ1P7X9,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,1,1,,B012ZM6RGQ,True,0,True,2,1,False,1,False,True
public_0159,buying,B00UHLFR32,40,10,other,B0156YEPZ0;B00UHLFR32;B08KRHXZ45;B002Q0X2F2;B017HNN0JU;B00SVEUWVY;B08R61K9B9;B08THWL29K;B016L4OGXK;B09HHDY3X5,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,3,3,,B00UHLFR32;B08KRHXZ45;B0163HGZB6,True,0,True,1,2,False,3,False,True
public_0160,buying,B01AAANF2Y,18,10,other,B0048CRFKY;B01AAANF2Y;B08KNJ5ZM6;B075ZQTV39;B08P4PSWTZ;B0834HJ8TS;B006H23O0S;B01CNCAMYQ;B07FCGDBJF;B07MYCQBYH,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,1,1,,B01AAANF2Y,True,0,True,1,2,False,1,False,True
public_0161,buying,B0B6N6TJ6V,389,10,other,B07XL4CKYY;B07WZJDRC8;B07G8SWBWZ;B018NHGNZ2;B089KDSH4K;B07JHQ6WK4;B09TS518GD;B0BHZLYX8P;B08GLZJPL7;B0793F6932,True,0,11,10,color,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B0C1YPPMQ1;B08Z32GJRX;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,size,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B0C1YPPMQ1;B08Z32GJRX;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,budget,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B08Z32GJRX;B0C1YPPMQ1;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,brand,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B08Z32GJRX;B0C1YPPMQ1;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B08Z32GJRX;B0C1YPPMQ1;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B08Z32GJRX;B0C1YPPMQ1;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B08Z32GJRX;B0C1YPPMQ1;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B08Z32GJRX;B0C1YPPMQ1;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,11,10,,B0BHZLYX8P;B0B6N6TJ6V;B0BZ3SGKRL;B08Z32GJRX;B0C1YPPMQ1;B0BW2Y7JNS;B0CCV6544C;B07VV1RV62;B0BBMRV3TD;B0B7WWQW38,True,0,True,2,2,False,11,False,False
public_0162,browsing,B0B71JNMQY,591,10,other,B0B277VTK9;B00JBIM42E;B097XNM8J8;B0C4G54M7S;B07PRG4HLM;B07MPBTMYL;B074N2DTSX;B085XXRDGR;B07C56GBZD;B0B2DXWVW9,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,1,1,,B0B71JNMQY,True,0,True,2,1,False,1,False,True
public_0163,buying,B0834T68X3,62,10,other,B0BZJG18G6;B08GHT579S;B08134XNNB;B01MS4GRDV;B07BSZC2Q3;B094LW4TVM;B082X4DRWV;B09X4GG71T;B07RXBC9YS;B09HXZ22LF,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,1,1,,B0834T68X3,True,0,True,2,1,False,1,False,True
public_0164,browsing,B0C61FG7GL,93,10,feature,B004S7Z9IO;B00VRWJ6V4;B07NJ5K3MQ;B081299872;B006JUWIZ0;B003TMD0YY;B01HIDEJ2G;B01CRYCQAS;B0197VDAS6;B008OK8D6Q,True,0,23,10,other,B004S7Z9IO;B07NJ5K3MQ;B07F6QTTYD;B01CRYCQAS;B098NJJTYZ;B0B3189V5T;B07D6TQ7DK;B07CRJRKZD;B019C30Z5K;B07WYK9NXT,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,5,5,,B07D6TQ7DK;B0C61FG7GL;B018AKIC2Y;B00MHZHVZ8;B07F6Y2CMD,True,0,True,3,2,False,5,False,True
public_0165,buying,B09XHSLX4X,48,10,other,B003ZF9X7S;B002EEP5OG;B07CRJRKZD;B0B3189V5T;B098NJJTYZ;B003XT0C3A;B07D6TQ7DK;B003OQ4SNC;B004S7Z9IO;B000RNK9QK,True,0,48,10,color,B003ZF9X7S;B002EEP5OG;B07CRJRKZD;B0B3189V5T;B098NJJTYZ;B003XT0C3A;B07D6TQ7DK;B003OQ4SNC;B004S7Z9IO;B000RNK9QK,True,0,48,10,size,B003ZF9X7S;B002EEP5OG;B07CRJRKZD;B0B3189V5T;B098NJJTYZ;B003XT0C3A;B07D6TQ7DK;B003OQ4SNC;B004S7Z9IO;B000RNK9QK,True,0,1,1,,B09XHSLX4X,True,0,1,1,,B09XHSLX4X,True,0,1,1,,B09XHSLX4X,True,0,1,1,,B09XHSLX4X,True,0,1,1,,B09XHSLX4X,True,0,1,1,,B09XHSLX4X,True,0,1,1,,B09XHSLX4X,True,0,True,4,1,False,1,False,True
public_0166,intent_override,B00IHW88W0,1,1,,B00IHW88W0,True,0,1,1,,B00IHW88W0,True,0,1,1,,B00IHW88W0,True,0,1,1,,B00IHW88W0,True,1,1,1,,B00IHW88W0,True,1,1,1,,B00IHW88W0,True,1,1,1,,B00IHW88W0,True,1,1,1,,B00IHW88W0,True,1,1,1,,B00IHW88W0,True,1,1,1,,B00IHW88W0,True,1,True,4,1,False,1,False,True
public_0167,browsing,B07357B79L,166,10,other,B09TQFV6DW;B07BKLVP3T;B00KYSBF2U;B001B1PNUE;B0B1DYKTR4;B09SG24KNL;B09QZQKSDR;B001RCUVO0;B08MNJBPMS;B00DEMYVCE,True,0,17,10,material,B08MNJBPMS;B07357B79L;B095P8283H;B074BC4Y2M;B09M3V6C58;B07BKLH9PB;B0B5HLH1DB;B09TN7FXJW;B0925MMXXY;B08ML8YGDZ,True,0,17,10,feature,B08MNJBPMS;B07357B79L;B095P8283H;B074BC4Y2M;B09M3V6C58;B07BKLH9PB;B0B5HLH1DB;B09TN7FXJW;B0925MMXXY;B08ML8YGDZ,True,0,1,1,,B07357B79L,True,0,1,1,,B07357B79L,True,0,1,1,,B07357B79L,True,0,1,1,,B07357B79L,True,0,1,1,,B07357B79L,True,0,1,1,,B07357B79L,True,0,1,1,,B07357B79L,True,0,True,2,2,False,1,False,True
public_0168,buying,B08YYHDJD1,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,1,1,,B08YYHDJD1,True,0,True,1,1,False,1,False,True
public_0169,boundary,B0829R9M5G,319,10,other,B084P5KDM4;B09WTM3QKQ;B0C28JK5W6;B07TS2D23C;B00Y5T5P34;B08Y7SVJNP;B00W8AU1KE;B01BN0MJZ4;B01BN0MLE8;B00LBXMEG8,True,0,319,10,feature,B084P5KDM4;B09WTM3QKQ;B0C28JK5W6;B00Y5T5P34;B07TS2D23C;B08Y7SVJNP;B00LBXMEG8;B08LYGVR2X;B01BN0MJZ4;B01BN0MLE8,True,0,13,10,material,B0829R9M5G;B0BGTJD55T;B00XIIZ94S;B01CK7A1YA;B00Z5SEZXU;B07KR6KFHD;B07RJ6RJZZ;B00TI5KZNA;B07PK9SFT8;B00YXSG1GM,True,0,1,1,,B0829R9M5G,True,0,1,1,,B0829R9M5G,True,0,1,1,,B0829R9M5G,True,0,1,1,,B0829R9M5G,True,0,1,1,,B0829R9M5G,True,0,1,1,,B0829R9M5G,True,0,1,1,,B0829R9M5G,True,0,True,3,1,False,1,False,True
public_0170,browsing,B08LRQX5RH,109,10,feature,B08SBT4WF1;B0958DDHWP;B07CMLJCT7;B07QGWV8BS;B01AKZ8QLY;B084JBKQVQ;B07GC6YMC4;B07G5XL3W9;B00178V4Z4;B08FBW62T5,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,2,2,,B07R1ZVV4Z;B08LRQX5RH,True,0,True,2,2,False,2,False,True
public_0171,buying,B0BFVFFHKS,48,10,other,B07QR1MM48;B07RT97VZJ;B082YMXPND;B09M72C8PG;B09Q5T3D67;B09PDV687N;B099J4PJV8;B082R1852R;B0BFVFFHKS;B07C4SDKWK,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,1,1,,B0BFVFFHKS,True,0,True,1,9,False,1,False,True
public_0172,browsing,B0829PZGBB,1017,10,other,B0BBNKKMLS;B089PQRJBD;B07GJHQCJD;B01IPZ3YNQ;B00DFFD70C;B0B136Z5FN;B00E420OEW;B088PWMMTV;B095TT95HN;B07B5RGY2N,True,0,14,10,feature,B01A9DWZP0;B0C62X675S;B0BTMNNMSH;B0829PZGBB;B00LMNBD6E;B00QV77LIU;B0BY9GY9DS;B09N4S7XXK;B0BSMJDZH7;B008PNGL66,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,2,2,,B0C62X675S;B0829PZGBB,True,0,True,2,4,False,2,False,True
public_0173,browsing,B07THT4G8N,168,10,other,B07R2MPFQH;B00IH4K4X4;B07P7MQQYZ;B07RBP5DR9;B00K6516Z2;B08CV5Z8Y6;B07663HGF3;B07PHP9Z7H;B00D7L5IEC;B085931DPR,True,0,20,10,material,B071J8986T;B008VTLQ96;B07D5VGN9J;B07X3MGMJR;B081PTT6MW;B08RNC8FR7;B08RNDPGBF;B07THT4G8N;B07TKVRMNN;B07THYDNCR,True,0,1,1,,B07THT4G8N,True,0,1,1,,B07THT4G8N,True,0,1,1,,B07THT4G8N,True,0,1,1,,B07THT4G8N,True,0,1,1,,B07THT4G8N,True,0,1,1,,B07THT4G8N,True,0,1,1,,B07THT4G8N,True,0,1,1,,B07THT4G8N,True,0,True,2,8,False,1,False,True
public_0174,buying,B0794VPVBH,79,10,other,B07FF27D4Q;B07F2XGDP5;B09N75LPGX;B07111P7Q7;B07G71RVN2;B01E9J1KTC;B08C34HQW1;B0922FX7CK;B07SF6X8N2;B00IO24QSS,True,0,14,10,color,B0BKTGLVFS;B0892N8LG2;B09GT64JCG;B0794VPVBH;B00F4O2QC2;B010O2S2JO;B082N4XNWS;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,size,B0BKTGLVFS;B0892N8LG2;B09GT64JCG;B0794VPVBH;B00F4O2QC2;B010O2S2JO;B082N4XNWS;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,budget,B0BKTGLVFS;B0892N8LG2;B0794VPVBH;B09GT64JCG;B00F4O2QC2;B082N4XNWS;B010O2S2JO;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,brand,B0BKTGLVFS;B0892N8LG2;B0794VPVBH;B09GT64JCG;B00F4O2QC2;B082N4XNWS;B010O2S2JO;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,,B0BKTGLVFS;B0892N8LG2;B0794VPVBH;B09GT64JCG;B00F4O2QC2;B082N4XNWS;B010O2S2JO;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,,B0BKTGLVFS;B0892N8LG2;B0794VPVBH;B09GT64JCG;B00F4O2QC2;B010O2S2JO;B082N4XNWS;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,,B0BKTGLVFS;B0892N8LG2;B0794VPVBH;B09GT64JCG;B00F4O2QC2;B010O2S2JO;B082N4XNWS;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,,B0BKTGLVFS;B0892N8LG2;B0794VPVBH;B09GT64JCG;B00F4O2QC2;B010O2S2JO;B082N4XNWS;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,14,10,,B0BKTGLVFS;B0892N8LG2;B0794VPVBH;B09GT64JCG;B00F4O2QC2;B010O2S2JO;B082N4XNWS;B079JGHJN3;B079JJXSSN;B00MRQWSWI,True,0,True,2,4,False,14,False,False
public_0175,browsing,B07D5M61T2,127,10,feature,B0B6GPVV1H;B005DIHK70;B084JRQK34;B00O19RE4Q;B00AFVQ6CA;B0721DQKRL;B005RD7GIO;B0159UISM2;B00JWMXOZK;B07117K4TG,True,0,26,10,other,B07TM8B1XV;B07D6PSKH7;B07D5M61T2;B09TSLQ3B5;B077R6X3BT;B07BDQ4JVD;B077BCY84G;B08KTSGCTT;B09N6S5VY6;B01LMZ9GCO,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,9,9,,B07D5M61T2;B09TSLQ3B5;B01LMZ9GCO;B01LMZ9JQC;B01KGE19W2;B0788BN8FD;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z,True,0,True,2,3,False,9,False,True
public_0176,browsing,B0C3MKNZJN,26,10,other,B07L5NL8KJ;B0C3MKNZJN;B000XJOFZ4;B0BQV38Y16;B0B56SVFRZ;B07KTQ23KX;B00JQL1RV0;B07M8S862J;B07BXFGLRW;B005LXUUXI,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,1,1,,B0C3MKNZJN,True,0,True,1,2,False,1,False,True
public_0177,intent_override,B07HV9WW6Q,24,10,other,B07CSBW5GN;B09DPK11RM;B09B7RWFLD;B07KPVC75Z;B07BDL1HLD;B07GFHM48L;B07N68HF2L;B07HMGT45G;B0725KZHV2;B07W22CK5Q,True,0,1,1,,B07HV9WW6Q,True,0,1,1,,B07HV9WW6Q,True,0,39,10,material,B099ZD2WFG;B01M4LKWKR;B09JRPXY64;B010MHPI9I;B083YSGS29;B07QQVGHGP;B07D7TSSWN;B07QS3H343;B097CRPR5Q;B08FZZDMM6,True,1,39,10,feature,B099ZD2WFG;B01M4LKWKR;B09JRPXY64;B010MHPI9I;B083YSGS29;B07QQVGHGP;B07D7TSSWN;B07QS3H343;B097CRPR5Q;B08FZZDMM6,True,1,4,4,,B07QQVGHGP;B07HV9WW6Q;B095P4535J;B07HJBJT32,True,1,4,4,,B07QQVGHGP;B07HV9WW6Q;B095P4535J;B07HJBJT32,True,1,4,4,,B07QQVGHGP;B07HV9WW6Q;B095P4535J;B07HJBJT32,True,1,4,4,,B07QQVGHGP;B07HV9WW6Q;B095P4535J;B07HJBJT32,True,1,4,4,,B07QQVGHGP;B07HV9WW6Q;B095P4535J;B07HJBJT32,True,1,True,6,2,False,4,False,True
public_0178,buying,B01FWQ8NH8,1069,10,other,B0921CQN89;B0921L87BL;B09825GQC3;B00IDETSIU;B0997SY8BP;B08CQ8GSXW;B079QPDNL2;B07HSX1T5M;B0997XN9TK;B01A8ZNKIU,True,0,18,10,size,B0BDN11J5P;B01FWQ8NH8;B014WC0Y34;B06XS8JL7T;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,budget,B0BDN11J5P;B01FWQ8NH8;B014WC0Y34;B06XS8JL7T;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,brand,B0BDN11J5P;B014WC0Y34;B01FWQ8NH8;B06XS8JL7T;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,color,B0BDN11J5P;B014WC0Y34;B01FWQ8NH8;B06XS8JL7T;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,,B0BDN11J5P;B014WC0Y34;B01FWQ8NH8;B06XS8JL7T;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,,B0BDN11J5P;B014WC0Y34;B06XS8JL7T;B01FWQ8NH8;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,,B0BDN11J5P;B014WC0Y34;B06XS8JL7T;B01FWQ8NH8;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,,B0BDN11J5P;B014WC0Y34;B06XS8JL7T;B01FWQ8NH8;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,18,10,,B0BDN11J5P;B014WC0Y34;B06XS8JL7T;B01FWQ8NH8;B07P7HZ7P4;B002AH3EXQ;B0B6DFXV4C;B09C8PQNR9;B009JST33O;B07BYWL7DN,True,0,True,2,2,False,18,False,False
public_0179,buying,B08JK818ZD,222,10,other,B07R8T13VC;B09V5CMRQX;B0B4VPZRRR;B08JK818ZD;B09Y8VHYD6;B095XX57RS;B076SC6NV7;B01N0XI8NO;B076FKSRLH;B07B5YMKW3,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,1,1,,B08JK818ZD,True,0,True,1,4,False,1,False,True
